timestamp, index, power.draw [W], utilization.gpu [%], temperature.gpu, clocks.current.sm [MHz], memory.used [MiB]
2026/09/19 23:47:58.805, 1, 333.67, 63, 64, 2782, 75497
2026/09/19 23:47:59.805, 0, 288.66, 68, 63, 2805, 76539
2026/09/19 23:47:59.805, 1, 234.90, 57, 63, 2842, 75497
2026/09/19 23:48:00.805, 0, 330.49, 82, 63, 2715, 76539
2026/09/19 23:48:00.805, 1, 315.30, 69, 64, 2775, 75497
2026/09/19 23:48:01.805, 0, 362.71, 92, 65, 2790, 76539
2026/09/19 23:48:01.806, 1, 360.18, 99, 66, 2790, 75497
2026/09/19 23:48:02.806, 0, 356.94, 68, 63, 2722, 76539
2026/09/19 23:48:02.806, 1, 336.88, 71, 65, 2782, 75497
2026/09/19 23:48:03.806, 0, 381.26, 100, 65, 2715, 76539
2026/09/19 23:48:03.806, 1, 375.92, 99, 66, 2775, 75497
2026/09/19 23:48:04.806, 0, 341.88, 75, 64, 2737, 76539
2026/09/19 23:48:04.806, 1, 322.34, 91, 66, 2805, 75497
2026/09/19 23:48:05.806, 0, 380.20, 99, 65, 2722, 76539
2026/09/19 23:48:05.807, 1, 359.49, 99, 64, 2767, 75497
2026/09/19 23:48:06.807, 0, 295.17, 63, 63, 2805, 76539
2026/09/19 23:48:06.807, 1, 234.15, 62, 63, 2835, 75497
2026/09/19 23:48:07.807, 0, 325.41, 99, 64, 2752, 76539
2026/09/19 23:48:07.807, 1, 287.38, 99, 64, 2782, 75497
2026/09/19 23:48:08.807, 0, 355.95, 81, 65, 2737, 76539
2026/09/19 23:48:08.807, 1, 352.46, 99, 66, 2820, 75497
2026/09/19 23:48:09.807, 0, 371.21, 86, 65, 2737, 76539
2026/09/19 23:48:09.807, 1, 346.79, 79, 65, 2760, 75497
2026/09/19 23:48:10.808, 0, 364.67, 99, 65, 2715, 76539
2026/09/19 23:48:10.808, 1, 366.27, 99, 67, 2775, 75497
2026/09/19 23:48:11.808, 0, 359.76, 77, 63, 2782, 76539
2026/09/19 23:48:11.808, 1, 331.33, 80, 65, 2782, 75497
2026/09/19 23:48:12.808, 0, 374.92, 99, 65, 2730, 76539
2026/09/19 23:48:12.808, 1, 364.67, 92, 67, 2767, 75497
2026/09/19 23:48:13.808, 0, 320.53, 64, 63, 2805, 76539
2026/09/19 23:48:13.808, 1, 260.21, 69, 63, 2835, 75497
2026/09/19 23:48:14.809, 0, 303.89, 99, 64, 2805, 76539
2026/09/19 23:48:14.809, 1, 278.45, 94, 66, 2842, 75497
2026/09/19 23:48:15.809, 0, 358.75, 73, 63, 2715, 76539
2026/09/19 23:48:15.809, 1, 340.70, 62, 65, 2827, 75497
2026/09/19 23:48:16.809, 0, 363.43, 92, 65, 2797, 76539
2026/09/19 23:48:16.809, 1, 362.09, 99, 66, 2760, 75497
2026/09/19 23:48:17.809, 0, 365.10, 99, 65, 2730, 76539
2026/09/19 23:48:17.809, 1, 348.63, 92, 67, 2767, 75497
2026/09/19 23:48:18.810, 0, 366.23, 85, 66, 2745, 76539
2026/09/19 23:48:18.810, 1, 343.51, 79, 66, 2782, 75497
2026/09/19 23:48:19.810, 0, 363.45, 99, 65, 2730, 76539
2026/09/19 23:48:19.810, 1, 354.08, 99, 67, 2767, 75497
2026/09/19 23:48:20.810, 0, 331.23, 62, 63, 2790, 76539
2026/09/19 23:48:20.810, 1, 273.94, 75, 63, 2835, 75497
2026/09/19 23:48:21.810, 0, 290.05, 68, 63, 2805, 76539
2026/09/19 23:48:21.810, 1, 242.86, 83, 66, 2820, 75497
2026/09/19 23:48:22.811, 0, 366.69, 92, 65, 2782, 76539
2026/09/19 23:48:22.811, 1, 354.48, 79, 66, 2775, 75497
2026/09/19 23:48:23.811, 0, 356.15, 68, 64, 2730, 76539
2026/09/19 23:48:23.811, 1, 341.36, 99, 66, 2797, 75497
2026/09/19 23:48:24.811, 0, 374.47, 99, 65, 2745, 76539
2026/09/19 23:48:24.811, 1, 362.88, 99, 67, 2760, 75497
2026/09/19 23:48:25.811, 0, 395.84, 99, 65, 2707, 76539
2026/09/19 23:48:25.811, 1, 384.54, 99, 67, 2760, 75497
2026/09/19 23:48:26.812, 0, 397.16, 99, 65, 2715, 76539
2026/09/19 23:48:26.812, 1, 386.58, 99, 67, 2760, 75497
2026/09/19 23:48:27.812, 0, 397.10, 99, 65, 2715, 76539
2026/09/19 23:48:27.812, 1, 385.47, 99, 67, 2760, 75497
2026/09/19 23:48:28.812, 0, 398.97, 95, 65, 2722, 76539
2026/09/19 23:48:28.812, 1, 385.07, 99, 67, 2760, 75497
2026/09/19 23:48:29.812, 0, 395.87, 92, 65, 2722, 76539
2026/09/19 23:48:29.813, 1, 384.46, 99, 67, 2760, 75497
2026/09/19 23:48:30.813, 0, 399.58, 92, 65, 2730, 76539
2026/09/19 23:48:30.813, 1, 383.68, 99, 67, 2760, 75497
2026/09/19 23:48:31.813, 0, 398.41, 92, 66, 2730, 76539
2026/09/19 23:48:31.813, 1, 385.73, 99, 67, 2767, 75497
2026/09/19 23:48:32.813, 0, 398.34, 92, 64, 2722, 76539
2026/09/19 23:48:32.813, 1, 386.59, 96, 67, 2767, 75497
2026/09/19 23:48:33.813, 0, 398.43, 92, 66, 2730, 76539
2026/09/19 23:48:33.814, 1, 383.81, 99, 67, 2775, 75497
2026/09/19 23:48:34.814, 0, 386.24, 99, 65, 2722, 76539
2026/09/19 23:48:34.814, 1, 371.99, 99, 67, 2767, 75497
2026/09/19 23:48:35.814, 0, 187.77, 0, 59, 2835, 77115
2026/09/19 23:48:35.815, 1, 158.43, 0, 61, 2865, 76072
2026/09/19 23:48:36.815, 0, 130.33, 0, 59, 2835, 77115
2026/09/19 23:48:36.815, 1, 119.42, 0, 60, 2865, 76072
2026/09/19 23:48:37.815, 0, 117.17, 0, 58, 2610, 77115
2026/09/19 23:48:37.815, 1, 99.08, 0, 59, 2610, 76072
2026/09/19 23:48:38.815, 0, 106.40, 0, 57, 2610, 77115
2026/09/19 23:48:38.815, 1, 93.46, 0, 58, 2610, 76072
2026/09/19 23:48:39.815, 0, 108.32, 1, 57, 2617, 77115
2026/09/19 23:48:39.815, 1, 94.96, 1, 58, 2625, 76072
2026/09/19 23:48:40.816, 0, 107.49, 0, 56, 2610, 77115
2026/09/19 23:48:40.816, 1, 93.84, 0, 58, 2610, 76072
2026/09/19 23:48:41.816, 0, 105.82, 0, 56, 2610, 77115
2026/09/19 23:48:41.816, 1, 92.41, 0, 57, 2610, 76072
2026/09/19 23:48:42.816, 0, 106.62, 11, 56, 2617, 76539
2026/09/19 23:48:42.816, 1, 129.41, 92, 62, 2715, 75497
2026/09/19 23:48:43.816, 0, 325.49, 79, 60, 2790, 76539
2026/09/19 23:48:43.816, 1, 324.37, 68, 63, 2827, 75497
2026/09/19 23:48:44.817, 0, 368.60, 99, 63, 2737, 76539
2026/09/19 23:48:44.817, 1, 365.63, 99, 64, 2767, 75497
2026/09/19 23:48:45.817, 0, 307.88, 61, 61, 2805, 76539
2026/09/19 23:48:45.817, 1, 256.58, 77, 61, 2850, 75497
2026/09/19 23:48:46.817, 0, 298.56, 99, 62, 2805, 76539
2026/09/19 23:48:46.817, 1, 271.72, 92, 65, 2775, 75497
2026/09/19 23:48:47.817, 0, 358.66, 77, 61, 2730, 76539
2026/09/19 23:48:47.817, 1, 340.93, 68, 63, 2827, 75497
2026/09/19 23:48:48.818, 0, 360.26, 97, 63, 2797, 76539
2026/09/19 23:48:48.818, 1, 357.47, 99, 65, 2760, 75497
2026/09/19 23:48:49.818, 0, 362.69, 99, 63, 2745, 76539
2026/09/19 23:48:49.818, 1, 346.08, 92, 63, 2775, 75497
2026/09/19 23:48:50.818, 0, 364.25, 80, 63, 2745, 76539
2026/09/19 23:48:50.818, 1, 345.72, 88, 64, 2790, 75497
2026/09/19 23:48:51.818, 0, 360.56, 99, 63, 2745, 76539
2026/09/19 23:48:51.819, 1, 350.75, 99, 65, 2767, 75497
2026/09/19 23:48:52.819, 0, 330.28, 63, 61, 2805, 76539
2026/09/19 23:48:52.819, 1, 284.97, 79, 62, 2850, 75497
2026/09/19 23:48:53.819, 0, 286.36, 72, 61, 2805, 76539
2026/09/19 23:48:53.819, 1, 241.96, 82, 64, 2835, 75497
2026/09/19 23:48:54.819, 0, 356.60, 92, 64, 2782, 76539
2026/09/19 23:48:54.819, 1, 353.67, 79, 65, 2775, 75497
2026/09/19 23:48:55.819, 0, 347.04, 68, 62, 2745, 76539
2026/09/19 23:48:55.820, 1, 340.79, 99, 65, 2790, 75497
2026/09/19 23:48:56.820, 0, 360.31, 99, 63, 2790, 76539
2026/09/19 23:48:56.820, 1, 350.36, 92, 66, 2767, 75497
2026/09/19 23:48:57.820, 0, 375.05, 70, 61, 2715, 76539
2026/09/19 23:48:57.820, 1, 344.06, 59, 63, 2842, 75497
2026/09/19 23:48:58.820, 0, 349.96, 97, 64, 2782, 76539
2026/09/19 23:48:58.820, 1, 341.96, 99, 65, 2767, 75497
2026/09/19 23:48:59.821, 0, 353.32, 65, 62, 2775, 76539
2026/09/19 23:48:59.821, 1, 308.95, 73, 62, 2850, 75497
2026/09/19 23:49:00.821, 0, 287.57, 68, 62, 2805, 76539
2026/09/19 23:49:00.821, 1, 231.12, 79, 62, 2842, 75497
2026/09/19 23:49:01.821, 0, 342.22, 86, 65, 2752, 76539
2026/09/19 23:49:01.821, 1, 338.65, 92, 65, 2782, 75497
2026/09/19 23:49:02.821, 0, 366.69, 79, 64, 2737, 76539
2026/09/19 23:49:02.822, 1, 345.41, 69, 64, 2812, 75497
2026/09/19 23:49:03.822, 0, 346.81, 99, 63, 2782, 76539
2026/09/19 23:49:03.822, 1, 348.58, 92, 66, 2790, 75497
2026/09/19 23:49:04.822, 0, 388.40, 92, 65, 2715, 76539
2026/09/19 23:49:04.822, 1, 369.08, 77, 66, 2782, 75497
2026/09/19 23:49:05.822, 0, 334.50, 92, 63, 2797, 76539
2026/09/19 23:49:05.822, 1, 320.54, 99, 65, 2775, 75497
2026/09/19 23:49:06.822, 0, 371.62, 63, 63, 2715, 76539
2026/09/19 23:49:06.822, 1, 332.11, 76, 63, 2835, 75497
2026/09/19 23:49:07.823, 0, 285.53, 70, 62, 2805, 76539
2026/09/19 23:49:07.823, 1, 232.62, 79, 62, 2842, 75497
2026/09/19 23:49:08.823, 0, 326.84, 79, 62, 2715, 76539
2026/09/19 23:49:08.823, 1, 306.39, 67, 64, 2827, 75497
2026/09/19 23:49:09.823, 0, 362.73, 92, 64, 2797, 76539
2026/09/19 23:49:09.823, 1, 360.15, 99, 66, 2767, 75497
2026/09/19 23:49:10.823, 0, 358.17, 71, 63, 2722, 76539
2026/09/19 23:49:10.824, 1, 339.23, 91, 65, 2827, 75497
2026/09/19 23:49:11.824, 0, 378.38, 92, 65, 2715, 76539
2026/09/19 23:49:11.824, 1, 368.55, 92, 66, 2775, 75497
2026/09/19 23:49:12.824, 0, 348.40, 77, 63, 2737, 76539
2026/09/19 23:49:12.824, 1, 320.31, 99, 65, 2812, 75497
2026/09/19 23:49:13.824, 0, 378.89, 99, 64, 2722, 76539
2026/09/19 23:49:13.824, 1, 361.58, 77, 64, 2782, 75497
2026/09/19 23:49:14.824, 0, 292.46, 68, 63, 2805, 76539
2026/09/19 23:49:14.825, 1, 234.81, 80, 63, 2835, 75497
2026/09/19 23:49:15.825, 0, 325.46, 99, 64, 2760, 76539
2026/09/19 23:49:15.825, 1, 287.30, 76, 64, 2775, 75497
2026/09/19 23:49:16.825, 0, 355.19, 81, 64, 2737, 76539
2026/09/19 23:49:16.825, 1, 351.98, 92, 65, 2782, 75497
2026/09/19 23:49:17.825, 0, 369.02, 79, 65, 2737, 76539
2026/09/19 23:49:17.825, 1, 347.80, 72, 65, 2805, 75497
2026/09/19 23:49:18.826, 0, 364.35, 99, 65, 2715, 76539
2026/09/19 23:49:18.826, 1, 366.61, 92, 66, 2767, 75497
2026/09/19 23:49:19.826, 0, 355.38, 73, 63, 2775, 76539
2026/09/19 23:49:19.826, 1, 327.91, 71, 65, 2827, 75497
2026/09/19 23:49:20.826, 0, 374.04, 99, 64, 2730, 76539
2026/09/19 23:49:20.826, 1, 365.59, 99, 66, 2760, 75497
2026/09/19 23:49:21.826, 0, 316.02, 62, 63, 2797, 76539
2026/09/19 23:49:21.826, 1, 242.54, 70, 63, 2842, 75497
2026/09/19 23:49:22.827, 0, 301.80, 99, 64, 2805, 76539
2026/09/19 23:49:22.827, 1, 275.43, 92, 66, 2767, 75497
2026/09/19 23:49:23.827, 0, 357.19, 75, 63, 2715, 76539
2026/09/19 23:49:23.827, 1, 341.35, 67, 65, 2820, 75497
2026/09/19 23:49:24.827, 0, 352.83, 92, 64, 2790, 76539
2026/09/19 23:49:24.827, 1, 360.95, 99, 66, 2760, 75497
2026/09/19 23:49:25.827, 0, 362.82, 99, 65, 2730, 76539
2026/09/19 23:49:25.827, 1, 350.63, 92, 66, 2775, 75497
2026/09/19 23:49:26.828, 0, 365.07, 80, 64, 2737, 76539
2026/09/19 23:49:26.828, 1, 344.02, 85, 66, 2782, 75497
2026/09/19 23:49:27.828, 0, 361.06, 99, 65, 2737, 76539
2026/09/19 23:49:27.828, 1, 350.35, 99, 66, 2767, 75497
2026/09/19 23:49:28.828, 0, 337.72, 62, 63, 2797, 76539
2026/09/19 23:49:28.828, 1, 286.66, 79, 63, 2835, 75497
2026/09/19 23:49:29.828, 0, 287.75, 69, 63, 2805, 76539
2026/09/19 23:49:29.829, 1, 245.31, 83, 65, 2835, 75497
2026/09/19 23:49:30.829, 0, 357.24, 92, 65, 2782, 76539
2026/09/19 23:49:30.829, 1, 353.38, 79, 67, 2775, 75497
2026/09/19 23:49:31.829, 0, 349.94, 71, 64, 2730, 76539
2026/09/19 23:49:31.829, 1, 341.35, 99, 66, 2790, 75497
2026/09/19 23:49:32.829, 0, 361.69, 99, 65, 2782, 76539
2026/09/19 23:49:32.829, 1, 352.64, 92, 66, 2775, 75497
2026/09/19 23:49:33.829, 0, 378.41, 76, 63, 2722, 76539
2026/09/19 23:49:33.830, 1, 346.08, 54, 64, 2835, 75497
2026/09/19 23:49:34.830, 0, 350.33, 99, 65, 2775, 76539
2026/09/19 23:49:34.830, 1, 348.89, 99, 66, 2767, 75497
2026/09/19 23:49:35.830, 0, 354.38, 67, 63, 2752, 76539
2026/09/19 23:49:35.830, 1, 313.27, 79, 63, 2835, 75497
2026/09/19 23:49:36.830, 0, 291.42, 77, 63, 2805, 76539
2026/09/19 23:49:36.830, 1, 233.81, 80, 63, 2842, 75497
2026/09/19 23:49:37.830, 0, 337.37, 82, 64, 2737, 76539
2026/09/19 23:49:37.830, 1, 335.79, 92, 65, 2782, 75497
2026/09/19 23:49:38.831, 0, 370.04, 90, 65, 2737, 76539
2026/09/19 23:49:38.831, 1, 343.33, 75, 65, 2805, 75497
2026/09/19 23:49:39.831, 0, 349.95, 99, 64, 2775, 76539
2026/09/19 23:49:39.831, 1, 348.18, 92, 66, 2797, 75497
2026/09/19 23:49:40.831, 0, 389.58, 92, 65, 2722, 76539
2026/09/19 23:49:40.831, 1, 375.23, 83, 66, 2775, 75497
2026/09/19 23:49:41.831, 0, 343.68, 99, 64, 2790, 76539
2026/09/19 23:49:41.831, 1, 317.95, 99, 66, 2782, 75497
2026/09/19 23:49:42.832, 0, 377.40, 71, 63, 2715, 76539
2026/09/19 23:49:42.832, 1, 336.48, 80, 63, 2827, 75497
2026/09/19 23:49:43.832, 0, 291.43, 68, 63, 2805, 76539
2026/09/19 23:49:43.832, 1, 235.56, 80, 63, 2842, 75497
2026/09/19 23:49:44.832, 0, 333.14, 84, 63, 2715, 76539
2026/09/19 23:49:44.832, 1, 315.01, 75, 65, 2820, 75497
2026/09/19 23:49:45.832, 0, 369.69, 92, 65, 2782, 76539
2026/09/19 23:49:45.832, 1, 360.98, 99, 66, 2775, 75497
2026/09/19 23:49:46.833, 0, 356.47, 69, 64, 2722, 76539
2026/09/19 23:49:46.833, 1, 336.64, 93, 65, 2820, 75497
2026/09/19 23:49:47.833, 0, 380.87, 95, 65, 2722, 76539
2026/09/19 23:49:47.833, 1, 375.21, 92, 65, 2775, 75497
2026/09/19 23:49:48.833, 0, 344.23, 78, 64, 2737, 76539
2026/09/19 23:49:48.833, 1, 322.19, 99, 65, 2812, 75497
2026/09/19 23:49:49.833, 0, 380.75, 99, 65, 2730, 76539
2026/09/19 23:49:49.833, 1, 360.27, 68, 64, 2790, 75497
2026/09/19 23:49:50.834, 0, 298.58, 63, 63, 2805, 76539
2026/09/19 23:49:50.834, 1, 231.17, 79, 63, 2835, 75497
2026/09/19 23:49:51.834, 0, 324.51, 99, 65, 2767, 76539
2026/09/19 23:49:51.834, 1, 286.02, 79, 64, 2775, 75497
2026/09/19 23:49:52.834, 0, 354.25, 74, 64, 2730, 76539
2026/09/19 23:49:52.834, 1, 341.90, 99, 66, 2782, 75497
2026/09/19 23:49:53.834, 0, 374.24, 99, 65, 2737, 76539
2026/09/19 23:49:53.834, 1, 344.23, 77, 65, 2797, 75497
2026/09/19 23:49:54.835, 0, 364.16, 95, 65, 2715, 76539
2026/09/19 23:49:54.835, 1, 363.35, 92, 66, 2775, 75497
2026/09/19 23:49:55.835, 0, 357.64, 79, 62, 2782, 76539
2026/09/19 23:49:55.835, 1, 327.00, 69, 65, 2820, 75497
2026/09/19 23:49:56.835, 0, 364.20, 99, 65, 2730, 76539
2026/09/19 23:49:56.835, 1, 364.02, 99, 66, 2767, 75497
2026/09/19 23:49:57.835, 0, 319.61, 65, 63, 2805, 76539
2026/09/19 23:49:57.835, 1, 261.26, 80, 63, 2835, 75497
2026/09/19 23:49:58.836, 0, 302.16, 99, 64, 2805, 76539
2026/09/19 23:49:58.836, 1, 274.56, 92, 67, 2767, 75497
2026/09/19 23:49:59.836, 0, 364.40, 79, 63, 2722, 76539
2026/09/19 23:49:59.836, 1, 345.45, 71, 66, 2820, 75497
2026/09/19 23:50:00.836, 0, 363.80, 96, 65, 2790, 76539
2026/09/19 23:50:00.836, 1, 360.27, 99, 66, 2760, 75497
2026/09/19 23:50:01.836, 0, 362.55, 99, 65, 2737, 76539
2026/09/19 23:50:01.837, 1, 348.57, 92, 66, 2775, 75497
2026/09/19 23:50:02.837, 0, 369.19, 80, 64, 2737, 76539
2026/09/19 23:50:02.837, 1, 345.90, 90, 66, 2782, 75497
2026/09/19 23:50:03.837, 0, 362.02, 99, 65, 2730, 76539
2026/09/19 23:50:03.837, 1, 349.68, 99, 66, 2767, 75497
2026/09/19 23:50:04.837, 0, 334.60, 63, 63, 2797, 76539
2026/09/19 23:50:04.837, 1, 287.40, 79, 63, 2835, 75497
2026/09/19 23:50:05.837, 0, 290.81, 67, 63, 2805, 76539
2026/09/19 23:50:05.838, 1, 246.93, 85, 65, 2827, 75497
2026/09/19 23:50:06.838, 0, 367.59, 92, 65, 2775, 76539
2026/09/19 23:50:06.838, 1, 353.64, 79, 66, 2775, 75497
2026/09/19 23:50:07.838, 0, 354.03, 66, 64, 2730, 76539
2026/09/19 23:50:07.838, 1, 341.13, 99, 66, 2790, 75497
2026/09/19 23:50:08.838, 0, 362.91, 99, 65, 2775, 76539
2026/09/19 23:50:08.838, 1, 348.64, 92, 67, 2767, 75497
2026/09/19 23:50:09.838, 0, 378.91, 71, 63, 2715, 76539
2026/09/19 23:50:09.839, 1, 345.12, 58, 64, 2835, 75497
2026/09/19 23:50:10.839, 0, 352.72, 99, 65, 2775, 76539
2026/09/19 23:50:10.839, 1, 352.95, 99, 66, 2767, 75497
2026/09/19 23:50:11.839, 0, 355.83, 62, 63, 2760, 76539
2026/09/19 23:50:11.839, 1, 310.27, 79, 63, 2835, 75497
2026/09/19 23:50:12.839, 0, 289.20, 69, 63, 2805, 76539
2026/09/19 23:50:12.839, 1, 234.37, 80, 63, 2835, 75497
2026/09/19 23:50:13.840, 0, 342.49, 86, 66, 2745, 76539
2026/09/19 23:50:13.840, 1, 339.01, 92, 66, 2782, 75497
2026/09/19 23:50:14.840, 0, 366.77, 79, 65, 2730, 76539
2026/09/19 23:50:14.840, 1, 343.88, 66, 65, 2805, 75497
2026/09/19 23:50:15.840, 0, 347.99, 99, 64, 2775, 76539
2026/09/19 23:50:15.840, 1, 349.05, 92, 67, 2797, 75497
2026/09/19 23:50:16.840, 0, 389.83, 92, 66, 2722, 76539
2026/09/19 23:50:16.840, 1, 371.21, 77, 67, 2782, 75497
2026/09/19 23:50:17.841, 0, 343.80, 99, 64, 2797, 76539
2026/09/19 23:50:17.841, 1, 322.57, 99, 66, 2775, 75497
2026/09/19 23:50:18.841, 0, 375.32, 66, 63, 2715, 76539
2026/09/19 23:50:18.841, 1, 338.49, 80, 64, 2827, 75497
2026/09/19 23:50:19.841, 0, 289.03, 68, 63, 2805, 76539
2026/09/19 23:50:19.841, 1, 233.98, 78, 63, 2842, 75497
2026/09/19 23:50:20.841, 0, 325.25, 85, 63, 2707, 76539
2026/09/19 23:50:20.842, 1, 311.09, 71, 65, 2820, 75497
2026/09/19 23:50:21.842, 0, 356.89, 92, 65, 2790, 76539
2026/09/19 23:50:21.842, 1, 358.40, 99, 66, 2767, 75497
2026/09/19 23:50:22.842, 0, 353.75, 71, 64, 2722, 76539
2026/09/19 23:50:22.842, 1, 338.83, 93, 66, 2820, 75497
2026/09/19 23:50:23.842, 0, 375.85, 92, 65, 2715, 76539
2026/09/19 23:50:23.842, 1, 374.00, 92, 67, 2775, 75497
2026/09/19 23:50:24.842, 0, 343.36, 73, 64, 2737, 76539
2026/09/19 23:50:24.843, 1, 321.90, 99, 66, 2812, 75497
2026/09/19 23:50:25.843, 0, 383.42, 99, 65, 2715, 76539
2026/09/19 23:50:25.843, 1, 363.75, 81, 65, 2782, 75497
2026/09/19 23:50:26.843, 0, 291.92, 74, 63, 2805, 76539
2026/09/19 23:50:26.843, 1, 233.77, 79, 63, 2835, 75497
2026/09/19 23:50:27.843, 0, 316.19, 92, 65, 2782, 76539
2026/09/19 23:50:27.843, 1, 290.94, 79, 66, 2775, 75497
2026/09/19 23:50:28.843, 0, 354.33, 70, 64, 2730, 76539
2026/09/19 23:50:28.843, 1, 341.56, 99, 66, 2790, 75497
2026/09/19 23:50:29.844, 0, 373.56, 99, 65, 2745, 76539
2026/09/19 23:50:29.844, 1, 350.16, 72, 64, 2782, 75497
2026/09/19 23:50:30.844, 0, 363.68, 92, 65, 2722, 76539
2026/09/19 23:50:30.844, 1, 362.32, 99, 66, 2775, 75497
2026/09/19 23:50:31.844, 0, 367.99, 88, 65, 2805, 76539
2026/09/19 23:50:31.844, 1, 331.58, 71, 65, 2805, 75497
2026/09/19 23:50:32.844, 0, 362.83, 99, 65, 2715, 76539
2026/09/19 23:50:32.844, 1, 360.15, 92, 66, 2775, 75497
2026/09/19 23:50:33.845, 0, 324.65, 82, 63, 2805, 76539
2026/09/19 23:50:33.845, 1, 253.59, 66, 63, 2842, 75497
2026/09/19 23:50:34.845, 0, 296.89, 76, 63, 2805, 76539
2026/09/19 23:50:34.845, 1, 263.45, 93, 65, 2790, 75497
2026/09/19 23:50:35.845, 0, 373.21, 97, 65, 2737, 76539
2026/09/19 23:50:35.845, 1, 345.16, 75, 65, 2797, 75497
2026/09/19 23:50:36.845, 0, 356.04, 99, 65, 2767, 76539
2026/09/19 23:50:36.845, 1, 356.65, 92, 67, 2767, 75497
2026/09/19 23:50:37.845, 0, 364.54, 92, 63, 2767, 76539
2026/09/19 23:50:37.846, 1, 349.39, 99, 66, 2775, 75497
2026/09/19 23:50:38.846, 0, 369.98, 64, 64, 2730, 76539
2026/09/19 23:50:38.846, 1, 346.99, 99, 66, 2797, 75497
2026/09/19 23:50:39.846, 0, 357.57, 99, 65, 2737, 76539
2026/09/19 23:50:39.846, 1, 349.70, 92, 65, 2775, 75497
2026/09/19 23:50:40.846, 0, 341.83, 83, 63, 2790, 76539
2026/09/19 23:50:40.846, 1, 297.67, 73, 64, 2835, 75497
2026/09/19 23:50:41.846, 0, 288.26, 80, 63, 2805, 76539
2026/09/19 23:50:41.847, 1, 237.64, 63, 63, 2842, 75497
2026/09/19 23:50:42.847, 0, 354.28, 92, 65, 2797, 76539
2026/09/19 23:50:42.847, 1, 352.77, 99, 66, 2767, 75497
2026/09/19 23:50:43.847, 0, 354.40, 71, 64, 2722, 76539
2026/09/19 23:50:43.847, 1, 340.53, 96, 66, 2805, 75497
2026/09/19 23:50:44.847, 0, 361.24, 92, 65, 2782, 76539
2026/09/19 23:50:44.847, 1, 350.28, 92, 66, 2775, 75497
2026/09/19 23:50:45.848, 0, 382.61, 77, 64, 2730, 76539
2026/09/19 23:50:45.848, 1, 349.86, 56, 64, 2820, 75497
2026/09/19 23:50:46.848, 0, 346.45, 99, 65, 2775, 76539
2026/09/19 23:50:46.848, 1, 346.83, 94, 67, 2767, 75497
2026/09/19 23:50:47.848, 0, 360.24, 77, 63, 2745, 76539
2026/09/19 23:50:47.848, 1, 316.87, 79, 63, 2827, 75497
2026/09/19 23:50:48.848, 0, 288.11, 83, 63, 2805, 76539
2026/09/19 23:50:48.848, 1, 232.39, 71, 63, 2842, 75497
2026/09/19 23:50:49.848, 0, 340.65, 75, 64, 2730, 76539
2026/09/19 23:50:49.849, 1, 324.79, 99, 66, 2782, 75497
2026/09/19 23:50:50.849, 0, 373.73, 99, 65, 2737, 76539
2026/09/19 23:50:50.849, 1, 344.51, 80, 65, 2797, 75497
2026/09/19 23:50:51.849, 0, 350.46, 93, 64, 2760, 76539
2026/09/19 23:50:51.849, 1, 346.67, 92, 65, 2805, 75497
2026/09/19 23:50:52.849, 0, 388.04, 92, 64, 2722, 76539
2026/09/19 23:50:52.849, 1, 376.96, 99, 66, 2767, 75497
2026/09/19 23:50:53.850, 0, 344.46, 99, 64, 2790, 76539
2026/09/19 23:50:53.850, 1, 321.83, 99, 66, 2782, 75497
2026/09/19 23:50:54.850, 0, 375.53, 77, 64, 2715, 76539
2026/09/19 23:50:54.850, 1, 338.99, 80, 64, 2827, 75497
2026/09/19 23:50:55.850, 0, 288.51, 83, 63, 2805, 76539
2026/09/19 23:50:55.850, 1, 232.95, 70, 63, 2835, 75497
2026/09/19 23:50:56.850, 0, 327.95, 78, 63, 2722, 76539
2026/09/19 23:50:56.850, 1, 303.26, 67, 65, 2820, 75497
2026/09/19 23:50:57.851, 0, 353.67, 99, 65, 2790, 76539
2026/09/19 23:50:57.851, 1, 358.83, 99, 67, 2760, 75497
2026/09/19 23:50:58.851, 0, 358.29, 81, 64, 2707, 76539
2026/09/19 23:50:58.851, 1, 335.20, 78, 65, 2827, 75497
2026/09/19 23:50:59.851, 0, 368.76, 92, 65, 2730, 76539
2026/09/19 23:50:59.851, 1, 366.66, 99, 67, 2767, 75497
2026/09/19 23:51:00.851, 0, 349.96, 68, 64, 2737, 76539
2026/09/19 23:51:00.852, 1, 324.48, 93, 66, 2820, 75497
2026/09/19 23:51:01.852, 0, 376.57, 92, 65, 2715, 76539
2026/09/19 23:51:01.852, 1, 367.92, 99, 66, 2775, 75497
2026/09/19 23:51:02.852, 0, 302.52, 83, 63, 2805, 76539
2026/09/19 23:51:02.852, 1, 242.79, 72, 63, 2835, 75497
2026/09/19 23:51:03.852, 0, 319.24, 92, 65, 2782, 76539
2026/09/19 23:51:03.852, 1, 292.27, 79, 66, 2775, 75497
2026/09/19 23:51:04.852, 0, 351.81, 68, 64, 2730, 76539
2026/09/19 23:51:04.852, 1, 342.82, 99, 66, 2790, 75497
2026/09/19 23:51:05.853, 0, 369.94, 99, 65, 2745, 76539
2026/09/19 23:51:05.853, 1, 344.93, 72, 64, 2782, 75497
2026/09/19 23:51:06.853, 0, 362.23, 92, 65, 2722, 76539
